order_id,customer_state,seller_state,product_category,price,freight_value,n_items,distance_km,purchase_dow,purchase_month,days_to_next_holiday,is_near_holiday,state_gdp,state_urbanization,review_score,is_late
ord_004423,SP,SP,toys,131.39,26.88,3,251.0,1,2,18,0,58000,0.96,4,0
ord_004424,RS,SP,housewares,131.52,8.28,2,334.0,6,7,4,1,41000,0.85,5,0
ord_004425,RJ,SP,sports_leisure,39.79,4.87,2,711.0,3,4,3,1,46000,0.97,4,0
ord_004426,SP,PR,watches_gifts,76.14,15.84,2,548.0,5,8,14,0,58000,0.96,5,0
ord_004427,SP,GO,sports_leisure,73.75,8.58,1,818.0,2,8,21,0,58000,0.96,5,0
ord_004428,SP,MA,computers_accessories,92.03,5.69,1,1184.0,2,10,19,0,58000,0.96,4,0
ord_004429,SP,RJ,garden_tools,224.25,52.51,1,3105.0,0,6,21,0,58000,0.96,5,0
ord_004430,SP,SP,health_beauty,55.64,10.32,1,184.0,2,8,25,0,58000,0.96,5,0
ord_004431,PE,ES,garden_tools,75.63,39.83,1,459.0,4,11,29,0,20000,0.8,5,0
ord_004432,DF,SP,sports_leisure,132.64,12.7,1,2061.0,1,6,23,0,88000,0.97,3,0
ord_004433,RJ,PA,watches_gifts,99.98,15.35,1,1566.0,1,12,23,0,46000,0.97,4,0
ord_004434,MG,SC,sports_leisure,174.13,17.08,1,2487.0,1,6,18,0,32000,0.85,4,0
ord_004435,MG,MG,health_beauty,129.56,30.4,2,319.0,1,6,29,0,32000,0.85,3,0
ord_004436,DF,SP,computers_accessories,75.12,17.28,2,489.0,0,8,24,0,88000,0.97,4,0
ord_004437,SP,SP,furniture_decor,106.61,41.17,1,49.0,3,1,1,1,58000,0.96,5,0
ord_004438,SP,MG,housewares,205.45,11.8,3,468.0,1,7,2,1,58000,0.96,3,1
ord_004439,SP,RJ,sports_leisure,34.01,5.83,2,2424.0,6,12,27,0,58000,0.96,5,0
ord_004440,SP,ES,auto,37.37,35.62,2,2919.0,5,8,28,0,58000,0.96,2,1
ord_004441,SP,PR,watches_gifts,42.13,7.31,2,2480.0,5,6,23,0,58000,0.96,1,1
ord_004442,GO,RJ,garden_tools,77.52,32.16,3,737.0,3,6,23,0,29000,0.9,5,0
ord_004443,PE,SP,toys,84.82,4.65,1,903.0,5,7,16,0,20000,0.8,1,1
ord_004444,SP,MG,toys,226.71,12.79,3,419.0,3,2,19,0,58000,0.96,5,0
ord_004445,RJ,SP,health_beauty,63.48,13.06,1,680.0,4,8,10,0,46000,0.97,5,0
ord_004446,RJ,PR,housewares,23.97,3.74,3,477.0,6,2,18,0,46000,0.97,3,0
ord_004447,MG,RS,garden_tools,205.06,46.64,1,456.0,2,10,4,1,32000,0.85,2,1
ord_004448,MG,DF,bed_bath_table,61.23,14.26,2,1930.0,3,2,16,0,32000,0.85,1,0
ord_004449,SP,RJ,computers_accessories,155.79,35.34,2,522.0,4,6,2,1,58000,0.96,4,0
ord_004450,ES,SP,health_beauty,182.73,38.96,1,1533.0,6,12,6,0,30000,0.83,5,0
ord_004451,PA,DF,toys,112.38,19.59,1,2358.0,5,1,10,0,19000,0.68,5,0
ord_004452,PR,PR,auto,91.92,52.08,1,117.0,1,1,18,0,43000,0.85,4,0
ord_004453,PR,SC,bed_bath_table,49.92,7.8,1,2153.0,1,8,12,0,43000,0.85,5,0
ord_004454,MG,MG,garden_tools,48.62,30.97,3,260.0,0,9,12,0,32000,0.85,4,0
ord_004455,SP,GO,furniture_decor,187.64,77.41,3,1856.0,6,6,22,0,58000,0.96,5,0
ord_004456,SP,SP,auto,125.52,35.77,1,292.0,4,3,22,0,58000,0.96,2,0
ord_004457,RS,RJ,bed_bath_table,188.44,30.0,1,2419.0,5,7,7,0,41000,0.85,3,0
ord_004458,SP,BA,health_beauty,64.8,12.16,2,1836.0,4,9,6,0,58000,0.96,5,0
ord_004459,DF,SP,toys,214.07,26.63,2,1777.0,4,4,8,0,88000,0.97,5,0
ord_004460,RJ,DF,toys,268.43,51.24,2,2625.0,0,2,4,1,46000,0.97,1,1
ord_004461,RJ,RJ,bed_bath_table,31.35,3.12,1,35.0,3,1,5,1,46000,0.97,5,0
ord_004462,SP,SP,health_beauty,33.26,7.42,2,172.0,5,12,27,0,58000,0.96,3,0
ord_004463,PA,SP,furniture_decor,162.85,75.74,1,1505.0,5,2,28,0,19000,0.68,3,0
ord_004464,SP,ES,bed_bath_table,107.84,18.16,1,2622.0,2,8,15,0,58000,0.96,5,0
ord_004465,SP,BA,toys,81.17,10.25,3,1880.0,6,7,4,1,58000,0.96,4,0
ord_004466,SP,SP,watches_gifts,180.34,19.42,3,36.0,1,7,29,0,58000,0.96,4,0
ord_004467,PR,SP,toys,57.53,13.15,2,518.0,1,8,15,0,43000,0.85,5,0
ord_004468,MA,SP,computers_accessories,60.67,7.0,1,577.0,4,3,7,0,14000,0.63,4,0
ord_004469,SP,SP,watches_gifts,35.51,7.56,2,251.0,0,2,10,0,58000,0.96,2,0
ord_004470,PE,SC,housewares,196.73,25.91,1,2676.0,3,7,11,0,20000,0.8,5,0
ord_004471,SP,SP,watches_gifts,29.0,6.55,2,300.0,4,6,17,0,58000,0.96,5,0
ord_004472,PR,SP,computers_accessories,181.21,24.71,1,3086.0,1,7,10,0,43000,0.85,4,0
ord_004473,SP,SP,watches_gifts,144.46,23.92,2,204.0,2,8,0,1,58000,0.96,2,0
ord_004474,MG,RS,watches_gifts,185.22,13.8,1,2567.0,3,12,8,0,32000,0.85,3,1
ord_004475,PR,PR,watches_gifts,38.11,9.34,1,198.0,2,6,25,0,43000,0.85,5,0
ord_004476,MG,PR,garden_tools,89.56,44.52,3,1038.0,5,9,26,0,32000,0.85,4,0
ord_004477,SP,MG,furniture_decor,50.06,42.71,1,1258.0,3,9,12,0,58000,0.96,4,0
ord_004478,DF,PA,garden_tools,252.06,42.21,3,643.0,1,4,23,0,88000,0.97,3,1
ord_004479,PA,MG,bed_bath_table,102.32,19.25,3,1403.0,4,12,7,0,19000,0.68,4,0
ord_004480,RJ,ES,computers_accessories,62.8,8.5,3,404.0,3,11,8,0,46000,0.97,4,0
ord_004481,RS,PR,computers_accessories,47.63,6.41,2,2479.0,1,4,9,0,41000,0.85,1,1
ord_004482,BA,SP,garden_tools,111.33,56.36,1,2627.0,0,5,25,0,21000,0.72,1,1
ord_004483,SP,DF,bed_bath_table,63.28,9.95,3,920.0,3,10,29,0,58000,0.96,4,0
ord_004484,ES,RS,sports_leisure,69.33,14.61,2,1721.0,6,9,28,0,30000,0.83,4,0
ord_004485,SP,PR,computers_accessories,86.0,10.18,2,2249.0,3,3,11,0,58000,0.96,5,0
ord_004486,BA,SP,garden_tools,353.61,97.39,1,2453.0,2,3,21,0,21000,0.72,3,1
ord_004487,SP,RJ,computers_accessories,98.76,7.13,2,3111.0,1,7,14,0,58000,0.96,5,0
ord_004488,SP,GO,watches_gifts,61.13,9.54,1,882.0,5,9,25,0,58000,0.96,1,0
ord_004489,MG,SP,health_beauty,98.56,18.29,2,1015.0,0,11,25,0,32000,0.85,4,0
ord_004490,MG,SP,auto,52.6,53.42,2,2776.0,3,5,25,0,32000,0.85,4,0
ord_004491,ES,SP,toys,250.21,32.44,3,582.0,1,11,29,0,30000,0.83,5,1
ord_004492,MA,MG,bed_bath_table,159.14,29.55,3,2579.0,0,10,7,0,14000,0.63,5,0
ord_004493,SP,DF,toys,30.59,6.34,2,687.0,0,6,29,0,58000,0.96,4,0
ord_004494,SP,PR,health_beauty,158.13,34.24,2,1647.0,3,10,6,0,58000,0.96,5,0
ord_004495,RJ,PE,housewares,113.42,26.47,1,2018.0,0,10,4,1,46000,0.97,3,0
ord_004496,MG,RJ,toys,138.57,16.51,2,2527.0,6,11,23,0,32000,0.85,5,0
ord_004497,MG,RJ,auto,200.34,84.51,1,632.0,4,6,16,0,32000,0.85,5,0
ord_004498,ES,SP,bed_bath_table,41.23,9.95,2,2690.0,3,7,22,0,30000,0.83,3,0
ord_004499,BA,SP,sports_leisure,89.0,12.8,1,2767.0,6,8,17,0,21000,0.72,3,0
ord_004500,SP,SC,watches_gifts,133.41,25.11,3,2601.0,5,4,12,0,58000,0.96,5,0
ord_004501,RJ,SP,sports_leisure,185.84,21.3,1,3018.0,2,7,23,0,46000,0.97,5,0
ord_004502,RS,SP,toys,150.52,15.24,1,2829.0,5,7,18,0,41000,0.85,5,0
ord_004503,RJ,GO,health_beauty,86.78,9.16,1,2527.0,5,7,14,0,46000,0.97,5,0
ord_004504,SP,MG,health_beauty,195.53,11.79,1,1980.0,0,5,15,0,58000,0.96,4,0
ord_004505,RJ,SP,housewares,81.06,13.43,1,2645.0,2,1,14,0,46000,0.97,5,0
ord_004506,RJ,SC,watches_gifts,70.31,15.63,2,3128.0,6,7,5,1,46000,0.97,3,1
ord_004507,SP,MG,sports_leisure,13.7,1.47,1,2148.0,4,11,10,0,58000,0.96,3,0
ord_004508,BA,ES,garden_tools,35.21,31.59,2,1004.0,6,9,3,1,21000,0.72,5,0
ord_004509,SP,PR,garden_tools,81.81,48.53,1,1019.0,3,4,21,0,58000,0.96,4,0
ord_004510,RS,SP,bed_bath_table,37.3,7.62,2,2608.0,0,8,20,0,41000,0.85,4,0
ord_004511,MG,SP,furniture_decor,20.23,43.99,2,3169.0,6,2,19,0,32000,0.85,3,1
ord_004512,GO,SP,housewares,43.23,8.79,3,910.0,2,8,8,0,29000,0.9,2,1
ord_004513,SP,SC,computers_accessories,267.6,25.0,1,3113.0,4,5,29,0,58000,0.96,4,0
ord_004514,SP,MG,sports_leisure,29.5,5.26,2,1078.0,3,7,22,0,58000,0.96,4,0
ord_004515,SP,SC,housewares,32.76,6.43,2,1497.0,3,1,17,0,58000,0.96,5,0
ord_004516,RJ,MG,auto,179.18,64.67,1,2934.0,6,6,18,0,46000,0.97,5,0
ord_004517,SP,SP,furniture_decor,131.44,48.34,3,238.0,2,1,27,0,58000,0.96,5,0
ord_004518,BA,SP,sports_leisure,89.8,20.85,3,1944.0,6,10,0,1,21000,0.72,5,0
ord_004519,SP,SP,toys,168.93,12.7,1,303.0,5,5,29,0,58000,0.96,1,0
ord_004520,SP,RJ,housewares,101.58,16.27,3,2743.0,0,12,14,0,58000,0.96,4,0
ord_004521,RJ,MG,watches_gifts,0.45,0.06,1,2813.0,6,6,1,1,46000,0.97,3,0
ord_004522,BA,CE,watches_gifts,57.22,14.3,3,2818.0,4,2,10,0,21000,0.72,4,0
ord_004523,ES,SP,toys,396.9,63.45,2,1420.0,1,11,1,1,30000,0.83,2,1
ord_004524,SC,PR,toys,101.66,19.02,1,389.0,4,6,18,0,44000,0.84,5,0
ord_004525,MG,SP,watches_gifts,210.74,49.27,2,777.0,0,5,29,0,32000,0.85,5,0
ord_004526,SC,SC,computers_accessories,221.5,17.39,2,103.0,6,9,19,0,44000,0.84,5,0
ord_004527,PR,SP,computers_accessories,148.29,17.48,1,1003.0,6,10,17,0,43000,0.85,5,0
ord_004528,SP,PR,sports_leisure,93.11,10.68,2,460.0,6,9,1,1,58000,0.96,5,1
ord_004529,MG,SP,computers_accessories,46.4,3.4,1,1103.0,4,8,8,0,32000,0.85,4,0
ord_004530,BA,SP,watches_gifts,29.77,4.82,3,2008.0,6,12,8,0,21000,0.72,3,0
ord_004531,SP,MG,toys,216.61,24.11,3,709.0,0,6,13,0,58000,0.96,3,1
ord_004532,PR,RJ,toys,125.8,10.45,2,1216.0,6,6,24,0,43000,0.85,2,1
ord_004533,MG,MG,furniture_decor,126.9,48.41,2,328.0,1,1,13,0,32000,0.85,2,0
ord_004534,MG,SP,toys,147.67,8.12,1,576.0,6,7,4,1,32000,0.85,5,0
ord_004535,SP,CE,computers_accessories,71.55,9.17,3,2261.0,5,11,3,1,58000,0.96,5,0
ord_004536,PR,SP,furniture_decor,189.31,61.37,2,2890.0,4,4,3,1,43000,0.85,5,0
ord_004537,ES,MG,health_beauty,106.92,9.89,2,2376.0,6,8,27,0,30000,0.83,4,0
ord_004538,SP,ES,sports_leisure,77.99,18.1,1,2284.0,0,10,6,0,58000,0.96,5,0
ord_004539,RJ,PR,watches_gifts,128.3,11.81,1,3151.0,0,3,9,0,46000,0.97,3,1
ord_004540,SP,SP,sports_leisure,193.87,20.18,1,109.0,0,1,15,0,58000,0.96,4,0
ord_004541,SP,MG,bed_bath_table,75.45,8.36,2,437.0,0,4,16,0,58000,0.96,3,0
ord_004542,AM,SP,sports_leisure,394.68,32.19,1,933.0,0,1,24,0,24000,0.79,4,0
ord_004543,MG,MG,auto,28.65,25.49,3,174.0,0,9,26,0,32000,0.85,5,0
ord_004544,RJ,RJ,health_beauty,140.84,27.24,3,207.0,3,4,6,0,46000,0.97,5,0
ord_004545,SP,BA,health_beauty,51.82,5.7,1,2715.0,6,10,26,0,58000,0.96,4,1
ord_004546,AM,ES,computers_accessories,108.75,26.6,2,761.0,0,10,12,0,24000,0.79,4,0
ord_004547,SP,SP,furniture_decor,163.3,62.59,1,115.0,6,9,5,1,58000,0.96,4,0
ord_004548,SC,SP,auto,798.34,207.45,2,1797.0,1,4,15,0,44000,0.84,3,0
ord_004549,SP,RJ,sports_leisure,18.14,2.15,1,2969.0,4,3,5,1,58000,0.96,3,1
ord_004550,SP,MG,computers_accessories,39.45,3.68,1,1835.0,3,4,10,0,58000,0.96,3,0
ord_004551,PR,RJ,sports_leisure,145.23,20.33,3,842.0,2,1,4,1,43000,0.85,4,0
ord_004552,SP,RS,sports_leisure,197.01,26.27,1,1318.0,2,5,22,0,58000,0.96,2,0
ord_004553,PR,MG,furniture_decor,68.65,50.43,3,941.0,3,6,7,0,43000,0.85,5,0
ord_004554,SP,CE,sports_leisure,36.99,2.92,3,1066.0,2,7,28,0,58000,0.96,2,1
ord_004555,SC,RJ,toys,148.89,11.47,2,2882.0,4,7,9,0,44000,0.84,4,0
ord_004556,BA,SP,toys,58.97,10.27,2,1394.0,4,10,4,1,21000,0.72,5,0
ord_004557,SC,SP,health_beauty,240.88,39.11,2,830.0,5,7,21,0,44000,0.84,5,0
ord_004558,SP,RS,computers_accessories,136.77,21.78,2,1357.0,3,10,14,0,58000,0.96,5,0
ord_004559,SC,SP,sports_leisure,146.07,19.34,1,2090.0,4,7,4,1,44000,0.84,3,1
ord_004560,MA,SP,garden_tools,220.62,64.18,1,883.0,0,3,11,0,14000,0.63,5,0
ord_004561,SP,SP,health_beauty,336.65,22.7,2,98.0,4,9,6,0,58000,0.96,4,0
ord_004562,SP,SC,computers_accessories,44.04,9.18,1,2829.0,3,12,20,0,58000,0.96,1,1
ord_004563,DF,CE,furniture_decor,80.26,50.85,2,994.0,6,7,11,0,88000,0.97,3,0
ord_004564,SP,RJ,furniture_decor,240.74,75.12,3,3015.0,4,8,2,1,58000,0.96,2,1
ord_004565,PR,SP,auto,104.59,30.64,1,437.0,1,3,0,1,43000,0.85,5,0
ord_004566,BA,RJ,housewares,65.06,15.01,2,2187.0,5,10,28,0,21000,0.72,4,1
ord_004567,SP,RJ,furniture_decor,95.92,40.32,1,2229.0,5,1,7,0,58000,0.96,3,1
ord_004568,MG,MA,garden_tools,318.26,95.37,3,752.0,4,9,24,0,32000,0.85,5,0
ord_004569,MG,RJ,toys,99.61,20.87,2,2229.0,6,6,13,0,32000,0.85,4,0
ord_004570,SP,PR,health_beauty,158.56,11.22,3,1424.0,3,12,20,0,58000,0.96,5,0
ord_004571,GO,PE,computers_accessories,78.58,5.77,3,1407.0,1,3,16,0,29000,0.9,5,0
ord_004572,SP,RS,computers_accessories,23.89,4.54,1,2845.0,0,6,12,0,58000,0.96,4,0
ord_004573,RJ,SP,computers_accessories,192.83,11.6,3,3062.0,2,5,19,0,46000,0.97,1,0
ord_004574,ES,RS,furniture_decor,78.5,37.0,3,793.0,1,10,3,1,30000,0.83,5,0
ord_004575,SP,RJ,garden_tools,208.44,51.27,1,2284.0,2,3,11,0,58000,0.96,4,0
ord_004576,DF,RJ,auto,153.54,33.68,1,749.0,3,5,3,1,88000,0.97,5,0
ord_004577,SP,PA,bed_bath_table,127.81,15.6,1,402.0,6,6,16,0,58000,0.96,4,0
ord_004578,MG,SP,garden_tools,253.1,97.93,2,734.0,2,7,16,0,32000,0.85,3,0
ord_004579,SP,RJ,garden_tools,78.73,36.85,2,2141.0,4,3,25,0,58000,0.96,5,0
ord_004580,PR,SP,furniture_decor,189.75,56.4,1,2407.0,4,5,0,1,43000,0.85,5,0
ord_004581,BA,SP,computers_accessories,100.3,20.72,1,1770.0,4,4,21,0,21000,0.72,4,0
ord_004582,ES,RS,health_beauty,73.8,15.96,1,3060.0,5,2,19,0,30000,0.83,3,0
ord_004583,AM,BA,furniture_decor,143.01,53.49,2,2516.0,4,3,17,0,24000,0.79,3,0
ord_004584,PR,RS,sports_leisure,66.66,15.89,2,769.0,5,3,26,0,43000,0.85,4,0
ord_004585,BA,SP,auto,81.48,42.48,2,903.0,3,8,23,0,21000,0.72,5,0
ord_004586,MG,SP,health_beauty,114.64,18.61,1,2029.0,2,9,10,0,32000,0.85,4,1
ord_004587,PE,MG,furniture_decor,243.89,90.67,1,1267.0,1,9,8,0,20000,0.8,1,1
ord_004588,PR,MG,computers_accessories,261.61,57.69,1,303.0,0,1,21,0,43000,0.85,4,0
ord_004589,GO,BA,auto,38.35,30.22,2,370.0,0,7,28,0,29000,0.9,5,0
ord_004590,SP,PR,garden_tools,71.04,53.31,1,1483.0,0,3,9,0,58000,0.96,3,1
ord_004591,MG,GO,auto,167.48,44.35,2,1818.0,1,12,20,0,32000,0.85,5,0
ord_004592,SC,BA,furniture_decor,63.11,25.39,1,2195.0,2,2,5,1,44000,0.84,5,0
ord_004593,SP,RJ,sports_leisure,69.74,12.52,3,2513.0,6,6,20,0,58000,0.96,4,0
ord_004594,SP,RS,housewares,97.15,18.02,1,3109.0,3,7,8,0,58000,0.96,5,0
ord_004595,PA,SC,furniture_decor,161.79,39.96,2,2733.0,5,3,23,0,19000,0.68,5,0
ord_004596,RJ,CE,bed_bath_table,125.53,7.48,3,1332.0,3,1,21,0,46000,0.97,5,0
ord_004597,SP,RJ,garden_tools,264.04,66.73,1,1851.0,1,10,0,1,58000,0.96,2,0
ord_004598,SP,PR,bed_bath_table,113.79,8.04,1,926.0,3,4,22,0,58000,0.96,5,0
ord_004599,RJ,RJ,health_beauty,127.09,17.9,1,153.0,1,6,4,1,46000,0.97,3,0
ord_004600,RS,SC,auto,100.14,57.52,1,1853.0,4,9,7,0,41000,0.85,4,0
ord_004601,PE,PE,toys,138.29,13.19,3,53.0,3,5,17,0,20000,0.8,5,0
ord_004602,AM,PE,watches_gifts,74.49,17.41,2,2400.0,0,6,17,0,24000,0.79,5,0
ord_004603,PR,SP,health_beauty,143.61,27.52,1,1715.0,4,7,18,0,43000,0.85,5,0
ord_004604,PR,SP,sports_leisure,61.72,6.26,2,3191.0,3,10,9,0,43000,0.85,4,0
ord_004605,SP,BA,sports_leisure,230.13,22.08,2,517.0,0,2,26,0,58000,0.96,4,0
ord_004606,ES,RS,watches_gifts,105.1,6.82,3,1273.0,4,12,18,0,30000,0.83,1,1
ord_004607,SP,PE,housewares,297.25,66.82,2,3031.0,0,11,15,0,58000,0.96,1,0
ord_004608,SP,SP,furniture_decor,227.35,48.15,1,160.0,2,8,22,0,58000,0.96,5,0
ord_004609,PA,ES,toys,129.78,22.75,2,1204.0,4,10,8,0,19000,0.68,2,0
ord_004610,ES,PR,toys,172.47,34.54,1,2054.0,4,9,12,0,30000,0.83,1,0
ord_004611,SP,SP,toys,145.81,14.73,3,270.0,4,12,14,0,58000,0.96,4,0
ord_004612,PR,SP,health_beauty,39.14,4.93,1,569.0,4,1,3,1,43000,0.85,4,0
ord_004613,RJ,SC,watches_gifts,125.79,13.68,2,1052.0,3,6,9,0,46000,0.97,3,1
ord_004614,SP,SP,sports_leisure,120.92,25.44,2,344.0,2,12,24,0,58000,0.96,5,0
ord_004615,SP,BA,sports_leisure,99.49,24.78,1,1013.0,2,4,20,0,58000,0.96,2,0
ord_004616,SP,MG,auto,154.28,57.22,2,1410.0,5,11,27,0,58000,0.96,4,0
ord_004617,MG,MG,computers_accessories,128.01,8.18,1,231.0,3,2,18,0,32000,0.85,5,0
ord_004618,RJ,SP,toys,134.57,24.97,1,2421.0,4,1,1,1,46000,0.97,4,1
ord_004619,MG,AM,sports_leisure,287.12,47.95,1,2037.0,4,8,5,1,32000,0.85,5,0
ord_004620,SP,SC,auto,114.36,66.43,3,1545.0,4,12,9,0,58000,0.96,1,1
ord_004621,CE,BA,sports_leisure,192.0,31.79,1,880.0,1,3,11,0,18000,0.75,5,0
ord_004622,RS,BA,health_beauty,104.43,14.78,1,1520.0,4,10,29,0,41000,0.85,4,1
ord_004623,GO,RS,furniture_decor,290.83,66.44,3,823.0,0,4,20,0,29000,0.9,5,0
ord_004624,SP,CE,health_beauty,167.65,37.0,1,3061.0,4,12,26,0,58000,0.96,5,0
ord_004625,RS,RS,housewares,129.97,23.97,3,63.0,3,1,28,0,41000,0.85,2,0
ord_004626,ES,MG,health_beauty,67.52,4.38,1,2790.0,3,9,17,0,30000,0.83,3,1
ord_004627,SP,SP,sports_leisure,295.11,69.85,2,168.0,4,12,11,0,58000,0.96,4,0
ord_004628,SP,SP,toys,217.08,40.32,1,222.0,5,7,15,0,58000,0.96,4,0
ord_004629,SP,SC,bed_bath_table,63.38,5.13,1,2877.0,1,11,21,0,58000,0.96,3,0
ord_004630,SP,SP,computers_accessories,29.36,4.22,3,253.0,3,1,22,0,58000,0.96,4,0
ord_004631,RJ,SC,watches_gifts,89.82,8.99,1,2009.0,2,9,12,0,46000,0.97,5,0
ord_004632,SP,CE,computers_accessories,51.65,8.69,1,1074.0,3,1,3,1,58000,0.96,5,0
ord_004633,SP,RJ,bed_bath_table,97.37,15.7,1,2214.0,2,10,11,0,58000,0.96,4,0
ord_004634,PR,SP,health_beauty,184.0,44.91,2,314.0,3,3,13,0,43000,0.85,5,0
ord_004635,SP,PR,auto,216.11,41.81,1,1395.0,5,10,18,0,58000,0.96,4,1
ord_004636,RJ,SP,toys,26.55,3.72,1,2788.0,1,7,17,0,46000,0.97,4,0
ord_004637,PR,BA,furniture_decor,36.9,21.6,2,1984.0,6,3,28,0,43000,0.85,5,0
ord_004638,SP,MG,garden_tools,50.26,34.24,2,1056.0,6,10,20,0,58000,0.96,5,0
ord_004639,SP,MG,bed_bath_table,124.38,25.58,3,2887.0,3,6,9,0,58000,0.96,1,0
ord_004640,SP,MG,bed_bath_table,225.95,45.54,1,344.0,5,12,23,0,58000,0.96,5,0
ord_004641,SP,MG,garden_tools,104.83,62.1,1,2860.0,2,6,13,0,58000,0.96,2,0
ord_004642,MG,SP,watches_gifts,25.8,4.33,3,2502.0,6,6,10,0,32000,0.85,4,0
ord_004643,SP,SP,housewares,135.31,13.69,3,232.0,4,1,1,1,58000,0.96,1,0
ord_004644,SP,RJ,furniture_decor,78.11,50.79,2,482.0,4,3,23,0,58000,0.96,3,0
ord_004645,MA,GO,garden_tools,79.09,56.69,3,3059.0,6,8,18,0,14000,0.63,5,0
ord_004646,PE,SP,watches_gifts,123.56,21.72,2,494.0,5,4,2,1,20000,0.8,4,0
ord_004647,SP,SP,computers_accessories,158.68,9.29,3,259.0,5,2,11,0,58000,0.96,4,0
ord_004648,SP,SP,furniture_decor,209.73,72.0,1,202.0,6,3,12,0,58000,0.96,3,0
ord_004649,RJ,RJ,furniture_decor,230.14,88.1,1,343.0,0,7,3,1,46000,0.97,5,0
ord_004650,ES,SP,housewares,191.6,40.18,2,2185.0,1,5,23,0,30000,0.83,5,0
ord_004651,DF,BA,watches_gifts,177.35,17.73,1,1739.0,2,9,18,0,88000,0.97,2,1
ord_004652,SP,SP,garden_tools,35.0,45.78,1,54.0,0,12,6,0,58000,0.96,2,1
ord_004653,SP,PR,computers_accessories,167.95,31.99,1,2156.0,1,2,20,0,58000,0.96,3,0
ord_004654,RJ,SP,sports_leisure,98.81,10.98,2,1315.0,4,1,16,0,46000,0.97,5,0
ord_004655,GO,MG,housewares,227.91,29.07,2,400.0,1,3,3,1,29000,0.9,4,0
ord_004656,GO,SP,housewares,74.08,13.6,1,2691.0,6,1,17,0,29000,0.9,5,0
ord_004657,SP,SC,sports_leisure,93.05,5.29,1,1792.0,4,11,17,0,58000,0.96,2,1
ord_004658,MG,CE,bed_bath_table,66.69,5.17,1,2291.0,2,9,5,1,32000,0.85,5,0
ord_004659,SP,SP,furniture_decor,76.46,32.42,1,84.0,5,9,25,0,58000,0.96,4,0
ord_004660,PR,CE,bed_bath_table,259.65,26.78,2,2081.0,1,12,22,0,43000,0.85,5,0
ord_004661,PE,SP,bed_bath_table,69.14,10.11,3,935.0,3,10,16,0,20000,0.8,2,0
ord_004662,RJ,MG,auto,116.18,53.1,2,3011.0,5,10,21,0,46000,0.97,3,0
ord_004663,SP,SC,toys,74.1,6.36,1,1598.0,3,2,23,0,58000,0.96,3,0
ord_004664,MG,SP,bed_bath_table,116.04,14.08,2,2968.0,3,11,15,0,32000,0.85,5,0
ord_004665,RJ,RJ,furniture_decor,135.38,32.93,1,35.0,2,9,14,0,46000,0.97,1,1
ord_004666,DF,SP,sports_leisure,166.42,23.75,2,2388.0,6,2,12,0,88000,0.97,5,0
ord_004667,RJ,PR,auto,108.27,41.31,1,1634.0,6,2,6,0,46000,0.97,5,0
ord_004668,GO,RJ,computers_accessories,275.58,31.54,1,366.0,2,9,16,0,29000,0.9,4,0
ord_004669,SP,GO,sports_leisure,28.95,6.26,2,1214.0,1,6,4,1,58000,0.96,5,0
ord_004670,SP,SP,watches_gifts,67.06,15.91,1,267.0,2,4,0,1,58000,0.96,3,1
ord_004671,SP,PE,computers_accessories,64.76,7.99,2,1259.0,1,1,6,0,58000,0.96,4,0
ord_004672,SP,SP,health_beauty,53.23,5.67,1,250.0,3,5,3,1,58000,0.96,5,0
ord_004673,SP,RS,furniture_decor,157.66,74.94,1,1802.0,6,4,19,0,58000,0.96,1,1
ord_004674,PR,SP,health_beauty,65.22,12.37,1,748.0,6,4,4,1,43000,0.85,3,0
ord_004675,SP,SP,watches_gifts,5.59,0.7,1,73.0,3,12,8,0,58000,0.96,4,0
ord_004676,SP,SP,auto,126.48,68.14,2,42.0,4,3,12,0,58000,0.96,5,0
ord_004677,SP,PR,garden_tools,280.18,69.05,1,637.0,0,9,16,0,58000,0.96,4,0
ord_004678,SP,SP,furniture_decor,9.28,29.93,2,73.0,2,8,4,1,58000,0.96,5,0
ord_004679,GO,MG,computers_accessories,152.28,34.53,2,909.0,5,1,24,0,29000,0.9,3,0
ord_004680,CE,PA,bed_bath_table,202.57,48.55,2,2016.0,3,1,3,1,18000,0.75,5,1
ord_004681,SP,SP,furniture_decor,71.85,37.42,2,285.0,4,10,2,1,58000,0.96,5,0
ord_004682,BA,SP,bed_bath_table,137.86,14.26,2,993.0,4,7,4,1,21000,0.72,5,0
ord_004683,SC,SP,toys,119.27,14.82,1,2387.0,5,5,3,1,44000,0.84,1,1
ord_004684,MA,SP,auto,164.23,58.99,1,849.0,3,6,4,1,14000,0.63,1,1
ord_004685,RJ,RJ,health_beauty,77.72,8.45,2,198.0,4,4,22,0,46000,0.97,2,0
ord_004686,SP,SC,watches_gifts,79.82,7.3,1,699.0,0,12,18,0,58000,0.96,5,0
ord_004687,RJ,SP,housewares,140.39,16.67,1,2752.0,6,3,0,1,46000,0.97,2,1
ord_004688,ES,SP,computers_accessories,108.5,12.17,1,2453.0,3,3,17,0,30000,0.83,5,0
ord_004689,SC,PR,toys,219.53,46.74,2,2274.0,5,6,6,0,44000,0.84,4,0
ord_004690,MG,SP,watches_gifts,115.07,28.53,1,343.0,4,2,2,1,32000,0.85,5,0
